74217	GM recalls 1.3 million cars to fix power steering in US	http://www.mlive.com/auto/index.ssf/2014/03/gm_recalls_13_million_cars_to.html	MLive.com	t	dqxiq86cPfEPaJMad0HoUDoj4yhmM	www.mlive.com	1396347869548
74218	GM recalling another 1.5 million vehicles over power steering defect	http://www.newsday.com/classifieds/cars/gm-recalling-another-1-5-million-vehicles-over-power-steering-defect-1.7562017	Newsday	t	dqxiq86cPfEPaJMad0HoUDoj4yhmM	www.newsday.com	1396347870121
74219	RECALL: GM recalls 1.3 million cars for steering defect	http://www.katc.com/news/recall-gm-recalls-1-3-million-cars-for-steering-defect/	KATC Lafayette News	t	dqxiq86cPfEPaJMad0HoUDoj4yhmM	www.katc.com	1396347870343
74220	Google+ now showing total profile views to prove people are actually there	http://www.slashgear.com/google-now-showing-total-profile-views-to-prove-people-are-actually-there-01323154/	SlashGear	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	www.slashgear.com	1396348264824
74221	Google Adds View Counts To Google+ Profiles	http://www.geeky-gadgets.com/google-adds-view-counts-to-google-profiles-01-04-2014/	Geeky gadgets	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	www.geeky-gadgets.com	1396348265010
74222	Google+ profiles and pages updated to display total content views	http://gadgets.ndtv.com/social-networking/news/google-profiles-and-pages-updated-to-display-total-content-views-502823	NDTV	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	gadgets.ndtv.com	1396348265406
74223	Google+ now shows the number of times your profile or content has been  ...	http://phandroid.com/2014/03/31/google-plus-update-profile-views/	Phandroid.com	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	phandroid.com	1396348265699
74224	Google+ Pages Show Total Profile, Post and Photo Views	http://thenextweb.com/google/2014/03/31/google-pages-now-show-total-profile-post-photo-views/	The Next Web	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	thenextweb.com	1396348265902
74225	Google+ profiles get page view counts	http://www.canadianreviewer.com/cr/2014/3/31/google-profiles-get-page-view-counts.html	Canadian Reviewer	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	www.canadianreviewer.com	1396348266088
74226	Here's how to disable Google+ view counts on your public profile	http://www.pocket-lint.com/news/128211-here-s-how-to-disable-google-view-counts-on-your-public-profile	Pocket-lint.com	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	www.pocket-lint.com	1396348266448
74227	Now Google+ Shows You How Many Times Your Profile, Content Have Been  ...	http://marketingland.com/see-many-times-profile-content-viewed-google-78393	Marketing Land	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	marketingland.com	1396348266696
74228	Google+ now shows how many views your content gets	http://androidcommunity.com/google-now-shows-how-many-views-your-content-gets-20140331/	Android Community	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	androidcommunity.com	1396348266926
74229	Google+ Adds "Views" Element To Profiles	http://www.babble.com/tech/google-adds-views-element-to-profiles/	Babble	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	www.babble.com	1396348267169
74230	Google+ adds page view counts to user profiles	http://www.engadget.com/2014/03/31/google-plus-view-count/	Engadget	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	www.engadget.com	1396348267538
74231	Google+ Now Shows The Number Of Times Your Content Has Been Viewed, But  ...	http://www.androidpolice.com/2014/03/31/google-now-shows-the-number-of-times-your-content-has-been-viewed-but-only-on-the-web-right-now/	Android Police	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	www.androidpolice.com	1396348267731
74232	Google+ Adds Total Content View Counts To Profile Pages	http://techcrunch.com/2014/03/31/google-adds-total-content-view-counts-to-profile-pages/	TechCrunch	t	dXdR_6I4NteYZVMw1FKodCFamMzlM	techcrunch.com	1396348267939
74233	Dark Souls II Review	http://sbpress.com/2014/03/dark-souls-ii-review/	The Stony Brook Press	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	sbpress.com	1396348516880
74234	PSN's Most Promising Upcoming Game: Velocity 2X	http://www.ign.com/videos/2014/03/31/psns-most-promising-upcoming-game-velocity-2x\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+ign%2Fvideos+(IGN+All+Videos)	IGN	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.ign.com	1396348517103
74235	Chris Jericho on WWE, Podcasts, Punk, and Baby Oil - Up at Noon	http://www.ign.com/videos/2014/03/31/chris-jericho-on-wwe-podcasts-punk-and-baby-oil-up-at-noon\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+ign%2Fvideo-news+(IGN+Video+News)	IGN	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.ign.com	1396348517338
74236	Dark Souls 2 Co-Op FAQ	http://www.co-optimus.com/article/11580/dark-souls-2-co-op-faq.html	Co-Optimus.com	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.co-optimus.com	1396348517543
74237	Dark Souls 2′s De-Spawns Are Either Game-Breaking Godawful or Inspired  ...	http://time.com/43575/dark-souls-2-de-spawns/	TIME	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	time.com	1396348517711
74238	Top Video Games 2014: List Of The Best, Most Anticipated Video Game  ...	http://www.latinpost.com/articles/9821/20140331/top-video-games-2014-list-best-anticipated-game-releases-coming.htm	Latin Post	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.latinpost.com	1396348517942
74239	Let's Play Dark Souls 2, Ep. 4 - The Forest of Fallen Giants 16:49	http://www.ign.com/videos/2014/03/31/lets-play-dark-souls-2-ep-4-the-forest-of-fallen-giants	IGN	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.ign.com	1396348518357
74240	Dark Souls 2 Graphics Downgrade Affects Steam's Store Page	http://www.cinemablend.com/games/Dark-Souls-2-Graphics-Downgrade-Affects-Steam-Store-Page-63093.html	Cinema Blend	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.cinemablend.com	1396348518567
74241	The Influence of Games on Seal Team 8	http://www.ign.com/videos/2014/03/31/the-influence-of-games-on-seal-team-8-behind-enemy-lines	IGN	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.ign.com	1396348518805
74242	'Dark Souls II' Review Part Two: All The Pretty Castles	http://www.forbes.com/sites/erikkain/2014/03/31/dark-souls-ii-review-part-two-all-the-pretty-castles/	Forbes	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.forbes.com	1396348518989
74243	Dark Souls 2 is hard, and that's a good thing	http://themuse.ca/2014/03/31/dark-souls-2-is-hard-and-thats-a-good-thing/	Muse	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	themuse.ca	1396348519417
74244	Dark Souls II - Thank You Sir, May I Have Another?	http://www.fanbolt.com/dark-souls-ii-thank-sir-may-another/	FanBolt.Com	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.fanbolt.com	1396348519586
74245	Dark Souls 2 screenshots with higher quality graphics removed from Steam  ...	http://www.gamespot.com/articles/dark-souls-2-screenshots-with-higher-quality-graphics-removed-from-steam-store-page/1100-6418649/	GameSpot	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.gamespot.com	1396348519853
74246	Dark Souls II Hi-Fidelity Screenshots Removed From Steam	http://www.escapistmagazine.com/news/view/133366-Dark-Souls-II-Hi-Fidelity-Screenshots-Removed-From-Steam	The Escapist	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.escapistmagazine.com	1396348520239
74247	Trial by bonfire: Quantity or quality from your Dark Souls 2 bosses?	http://www.gamezone.com/originals/2014/03/30/trial-by-bonfire-quantity-or-quality-from-your-dark-souls-2-bosses	GameZone	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.gamezone.com	1396348520500
74248	Dark Souls 2 on PC might not be the huge upgrade fans are hoping for	http://attackofthefanboy.com/news/dark-souls-2-pc-huge-upgrade-fans-hoping/	Attack of the Fanboy	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	attackofthefanboy.com	1396348520733
74249	Poll - What is the Hardest Boss in Dark Souls 2	http://www.ign.com/wikis/dark-souls-2/Poll_-_What_is_the_Hardest_Boss_in_Dark_Souls_2	IGN	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.ign.com	1396348520951
74250	Dark Souls II: Prepare to die	http://www.smh.com.au/digital-life/games/blogs/screenplay/dark-souls-ii-prepare-to-die-20140331-35s9q.html	Sydney Morning Herald \(blog\)	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.smh.com.au	1396348521400
74251	Dark Souls 2 Screenshots with Better Graphics Taken Off From Steam	http://segmentnext.com/2014/03/30/dark-souls-2-screenshots-better-graphics-taken-steam/	SegmentNext	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	segmentnext.com	1396348521647
74252	Why Dark Souls II isn't as good as Dark Souls – Reader's Feature	http://metro.co.uk/2014/03/30/why-dark-souls-ii-isnt-as-good-as-dark-souls-readers-feature-4681992/	Metro	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	metro.co.uk	1396348521856
74253	Dark Souls II: One Of The Truest Sequels I've Ever Played	http://www.siliconera.com/2014/03/29/dark-souls-ii-one-truest-sequels-ive-ever-played/	Siliconera	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.siliconera.com	1396348522241
74254	Dark Souls II game review	http://www.smh.com.au/digital-life/games/dark-souls-ii-game-review-20140329-35pk2.html	Sydney Morning Herald	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.smh.com.au	1396348522517
74255	Buckets of patience required to be a Souls survivor	http://www.independent.ie/business/technology/gaming/buckets-of-patience-required-to-be-a-souls-survivor-30137606.html	Irish Independent	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.independent.ie	1396348522729
74256	Let's Play Dark Souls 2, Ep. 3 - Battling the Old Knights 12:00	http://www.ign.com/videos/2014/03/28/lets-play-dark-souls-2-ep-3-battling-the-old-knights	IGN	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.ign.com	1396348522938
74257	The Mighty Quest For Epic Loot: Diablo Meets Tower Defense?	http://www.ign.com/videos/2014/03/28/the-mighty-quest-for-epic-loot-diablo-meets-tower-defense	IGN	t	dz-sxrIcT8LiJbM3MS9Km4hYG5vIM	www.ign.com	1396348523391
74258	Ford takes a nice shot at Cadillac with a new ad selling the value of good work	http://theweek.com/article/index/259081/ford-takes-a-nice-shot-at-cadillac-with-a-new-ad-selling-the-value-of-good-work	The Week Magazine	t	d8b0l937VLkqEVMon000gKJvu0qSM	theweek.com	1396348672613
74259	Ford to Cadillac: Not Everyone in America Is a Materialistic Jerk	http://www.slate.com/blogs/moneybox/2014/03/31/ford_versus_cadillac_new_ad_featuring_detroit_dirt_mocks_poolside_commercial.html\?wpisrc=burger_bar	Slate Magazine \(blog\)	t	d8b0l937VLkqEVMon000gKJvu0qSM	www.slate.com	1396348672881
74260	Watch Ford spoof that much-criticized Cadillac commercial	http://www.sltrib.com/sltrib/entertainment2/57753168-223/quot-commercial-cadillac-data.html.csp	Salt Lake Tribune	t	d8b0l937VLkqEVMon000gKJvu0qSM	www.sltrib.com	1396348673184
74261	Ford and Cadillac hybrid car ads go head-to-head	http://www.thestar.com/life/technology/2014/03/31/ford_and_cadillac_hybrid_car_ads_go_headtohead.html	Toronto Star	t	d8b0l937VLkqEVMon000gKJvu0qSM	www.thestar.com	1396348673467
74262	Ford Mocks Cadillac ELR's Poolside Spot with Upside C-Max Ad	http://www.carscoops.com/2014/03/ford-mocks-cadillac-elr-poolside-spot.html	Carscoops \(blog\)	t	d8b0l937VLkqEVMon000gKJvu0qSM	www.carscoops.com	1396348673686
74263	Ford rebuts Cadillac's "Poolside" ad, swapping mansions for dirt	https://sg.news.yahoo.com/blogs/motoramic/ford-spoofs-cadillac-s--poolside--ad--trading-mansions-for-dirt-192303666.html	Yahoo Singapore News \(blog\)	t	d8b0l937VLkqEVMon000gKJvu0qSM	sg.news.yahoo.com	1396348673988
74264	Video: Ford spoofs Cadillac ELR with latest ad	http://editorial.autos.msn.com/blogs/autosblogpost.aspx\?post=c325dfe3-8e82-490b-83cb-4a4977441330	MSN Autos \(blog\)	t	d8b0l937VLkqEVMon000gKJvu0qSM	editorial.autos.msn.com	1396348674219
74265	Ford Skewers Cadillac's '1 Percent' Ad With 'Locally Grown' Parody: VIDEO	http://www.towleroad.com/2014/03/ford-skewers-cadillacs-1-percent-ad-with-locally-grown-parody-video.html	Towleroad	t	d8b0l937VLkqEVMon000gKJvu0qSM	www.towleroad.com	1396348674432
74266	Ford's new ad tweaks Cadillac, but they're both making the same point	http://www.washingtonpost.com/news/act-four/wp/2014/03/31/fords-new-ad-tweaks-cadillac-but-theyre-both-making-the-same-point/	Washington Post	t	d8b0l937VLkqEVMon000gKJvu0qSM	www.washingtonpost.com	1396348674625
74267	Ford's Great Parody of Cadillac's Latest Rich-Asshole TV Ad	http://gawker.com/ford-parodies-totally-pwns-cadillacs-latest-rich-assh-1555097971	Gawker	t	d8b0l937VLkqEVMon000gKJvu0qSM	gawker.com	1396348674903
74268	Ford parodies Cadillac's 'Poolside' ad	http://globalnews.ca/news/1240593/ford-parodies-cadillacs-poolside-ad/	Globalnews.ca	t	d8b0l937VLkqEVMon000gKJvu0qSM	globalnews.ca	1396348675129
74269	Ford - Upside Anything is Possible - (2014) :60 (USA)	http://adland.tv/commercials/ford-upside-anything-possible-2014-60-usa	Adland	t	d8b0l937VLkqEVMon000gKJvu0qSM	adland.tv	1396348675393
74270	Rear-view cameras to be included in all new cars in U.S. by 2018: Long-awaited  ...	http://www.dailymail.co.uk/sciencetech/article-2593558/NHTSA-require-rearview-cameras-new-vehicles.html	Daily Mail	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.dailymail.co.uk	1396348866232
74271	NHTSA Chief Will Blame GM for Long Delayed Recall	http://www.thefiscaltimes.com/Articles/2014/04/01/NHTSA-Chief-Will-Blame-GM-Long-Delayed-Recall	The Fiscal Times	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.thefiscaltimes.com	1396348866475
74272	All new cars in US must have rearview cameras by 2018	http://economictimes.indiatimes.com/news/international/world-news/all-new-cars-in-us-must-have-rearview-cameras-by-2018/articleshow/33074518.cms	Economic Times	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	economictimes.indiatimes.com	1396348866727
74273	Rear-view cameras in new US vehicles	http://www.echo.net.au/2014/04/rear-view-cameras-new-us-vehicles/	Echonetdaily	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.echo.net.au	1396348866928
74274	US to require rearview cameras in new vehicles	http://www.bostonglobe.com/business/2014/03/31/nhtsa-require-rearview-cameras-new-vehicles/ksox27bfDwsRddxzbYTFnJ/story.html	Boston Globe	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.bostonglobe.com	1396348867122
74275	GM withheld key data, official to tell Congress	http://www.bostonglobe.com/business/2014/03/31/official-says-safety-agency-lacked-critical-data/WzXHhSbWLh0c1DysqvRoIL/story.html	Boston Globe	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.bostonglobe.com	1396348867386
74276	NHTSA Orders All Cars to Have Rear View Safety Tech	http://247wallst.com/autos/2014/03/31/nhtsa-orders-all-cars-to-have-rear-view-safety-tech/	24\/7 Wall St.	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	247wallst.com	1396348867608
74277	GM's new CEO facing grilling by Congress	http://www.cbsnews.com/news/gms-new-ceo-facing-grilling-by-congress/	CBS News	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.cbsnews.com	1396348867827
74278	NHTSA chief: GM did not share critical info	http://www.solarnews.ph/lifestyle/motoring/2014/04/01/nhtsa-chief-gm-did-not-share-critical-info	Solar News PH	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.solarnews.ph	1396348868028
74279	Auto safety regulators: All new cars in US must have rearview cameras by 2018	http://economictimes.indiatimes.com/news/international/world-news/auto-safety-regulators-all-new-cars-in-us-must-have-rearview-cameras-by-2018/articleshow/33074518.cms	Economic Times	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	economictimes.indiatimes.com	1396348868230
74280	Federal ruling requires rear-view cameras in all new vehicles by 2018	http://www.myfoxtampabay.com/story/25121388/federal-ruling-requires-rear-view-cameras-in-all-new-vehicles-by-2018	MyFox Tampa Bay	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.myfoxtampabay.com	1396348868486
74281	Safety agency to require auto backup cameras in May 2018	http://www.mailtribune.com/apps/pbcs.dll/article\?AID=/20140401/BIZ/404010303	Mail Tribune	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.mailtribune.com	1396348868697
74282	Vehicle Rearview Cameras Will Become Mandatory In 2018	http://www.geeky-gadgets.com/vehicle-rearview-cameras-will-become-mandatory-in-2018/	Geeky gadgets	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.geeky-gadgets.com	1396348868873
74283	NHTSA announces final rule requiring rear visibility technology	https://www.automotiveworld.com/news-releases/nhtsa-announces-final-rule-requiring-rear-visibility-technology/	Automotive World	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.automotiveworld.com	1396348869054
74284	NHTSA rules a requirement for vehicles to have “rear-view visibility systems”	http://topnews.us/content/261345-nhtsa-rules-requirement-vehicles-have-rear-view-visibility-systems	TopNews United States	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	topnews.us	1396348869248
74285	Agency to require rearview cameras in new vehicles	http://www.thonline.com/news/business/article_dbb82de6-c413-52c0-92e6-33b5c2bed994.html	Dubuque Telegraph Herald	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.thonline.com	1396348869491
74286	Backup Cameras for All New US Cars Starting With 2018	http://stateschronicle.com/backup-cameras-for-all-new-u-s-cars-starting-with-2018-6719.html	States Chronicle	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	stateschronicle.com	1396348869700
74287	Rear cameras will be required on cars	http://www.wtsp.com/story/news/nation-now/2014/03/31/backup-cameras-cars/7122485/	WTSP 10 News	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.wtsp.com	1396348869915
74288	All US cars required by law to have rearview camera by 2018	http://www.itproportal.com/2014/04/01/all-us-cars-required-by-law-to-have-rearview-camera-by-2018/\?utm_medium=feed&amp;utm_campaign=Feed%3A+itproportal%2Frss+(Latest+ITProPortal+News)&amp;utm_source=feedburner	ITProPortal	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.itproportal.com	1396348870092
74289	NHTSA to require rearview cameras in new vehicles	http://www.kmov.com/news/just-posted/NHTSA-to-require-rearview-cameras-in-new-vehicles-253323311.html	KMOV.com	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.kmov.com	1396348870269
74290	NHTSA Releases Final Rule Requiring Rear Visibility Technology	http://www.pcb007.com/pages/zone.cgi\?a=99333	PCB007 \(press release\)	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.pcb007.com	1396348870617
74291	National Highway Traffic Safety Administration proposes backup cameras on all  ...	http://thecelebritycafe.com/feature/2014/03/national-highway-traffic-safety-administration-proposes-backup-cameras-all-light-veh	TheCelebrityCafe.com	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	thecelebritycafe.com	1396348870795
74292	NHTSA Head Said GM Did Not Share Important Information in Faulty Ignition  ...	http://www.inautonews.com/nhtsa-head-said-gm-did-not-share-important-information-in-faulty-ignition-switch-investigation	INAUTONEWS	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.inautonews.com	1396348871003
74293	US Requires New Cars Have Backup Cameras	http://www.wbiw.com/state/archive/2014/04/us-requires-new-cars-have-backup-cameras.php	WBIW.com	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.wbiw.com	1396348871205
74294	NHTSA Final Rule Requires Rear Visibility Technology	http://ohsonline.com/articles/2014/04/01/nhtsa-final-rule-requires-rear-visibility-technology.aspx\?admgarea=news	Occupational Health and Safety	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	ohsonline.com	1396348871491
74295	Rearview Cameras Will Now Be Required In New Vehicles	http://www.huffingtonpost.com/2014/03/31/new-cars-rearview-cameras_n_5064045.html	Huffington Post	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.huffingtonpost.com	1396348871684
74296	U.S. to require new cars to have rearview cameras by 2018	http://www.philly.com/philly/news/nation_world/20140401_U_S__to_require_new_cars_to_have_rearview_cameras_by_2018.html	Philly.com	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.philly.com	1396348871977
74297	Southland Teen Wins Fight For Back-Up Cameras	http://losangeles.cbslocal.com/2014/03/31/southland-teen-wins-fight-for-back-up-cameras-after-years-long-campaign/	CBS Local	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	losangeles.cbslocal.com	1396348872195
74298	NHTSA Requires New Cars To Have Backup Cameras, Automakers Push For  ...	http://www.motorauthority.com/news/1091190_nhtsa-requires-new-cars-to-have-backup-cameras-automakers-push-for-cameras-to-replace-side-mirrors	Motor Authority	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.motorauthority.com	1396348872521
74299	US orders rearview cameras in new cars, light trucks by 2018	http://www.washingtonpost.com/business/economy/us-orders-rearview-cameras-in-new-cars-light-trucks-by-2018/2014/03/31/dc94687a-b91c-11e3-9a05-c739f29ccb08_story.html	Washington Post	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	www.washingtonpost.com	1396348872741
74300	Daily Talker: Rearview Cameras To Be Required In New Cars	http://boston.cbslocal.com/2014/04/01/daily-talker-rearview-cameras-to-be-required-in-new-cars/	CBS Local	t	dpPtJELlkwP6U8M9PwyDSJvibptpM	boston.cbslocal.com	1396348872968
